Customer_ID,Three_Year_Spend,Loyalty_Cust,Distance,Male,Age,Seg_Group,Seg_Type,Married,Length_of_Residence,Homeowner,Num_Adults,Num_Children,Est_Income,Occupation,Education,Home_Value,Political_Ideology,Pet_Owner,Truck_Owner,Total_Spend,Num_Trans,Num_Items,Num_Depts,Division_Ag_Spend,Division_Pet_Spend,Division_Auto_Spend,Division_Hardware_Spend,Division_Home_Spend,Division_Seasonal_Spend,Division_Clothing_Spend,Division_SportingGoods_Spend,Division_FoodBev_Spend
184972379,312.69999999999999,1,7.1630459493605185,0,48.0,U,U01,0,2,1,,,71000.0,Other,,169000,,1,,158.33,3,20,5,.00,.00,.00,.00,.89,12.35,79.64,41.87,23.58
185191697,1477.49,1,3.1899917677822645,1,50.0,G,M45,1,1,1,2,1,21000.0,Professional,Some College,50000,,,,108.38,1,10,6,.00,7.99,.00,86.40,.00,9.99,.00,.00,4.00
184933445,29.989999999999998,0,2.657316386900848,0,58.0,U,U01,0,1,0,,,66000.0,,Bachelors Degree,158000,,,,32.27,1,3,2,.00,.00,.00,.00,.00,.00,19.99,.00,12.28
185157465,3369.6300000000001,0,2.0525724958733802,0,54.0,A,L43,1,9,1,1,0,36000.0,Professional,High School,,,1,,100.95,1,5,3,.00,.00,11.98,73.98,14.99,.00,.00,.00,.00
165099719,262.30000000000001,1,12.662218452145284,1,76.0,B,J34,0,26,1,4,,45000.0,Other,High School,107000,,1,,470.85,1,19,8,8.99,7.99,350.91,32.98,59.99,9.99,.00,.00,.00
185321988,288.93000000000001,0,3.6218970483478796,1,80.0,B,J34,0,51,1,3,,70000.0,Retired,Less than High School,166000,Liberal,,,6.08,1,3,1,.00,.00,.00,.00,.00,.00,.00,.00,6.08
184783907,7829.8800000000001,1,10.674113386424287,0,72.0,A,I30,1,15,1,2,,84000.0,Office Administration,High School,199000,,1,,72.35,2,12,3,.00,14.99,.00,.00,.00,.00,.00,53.38,3.98
185200460,1152.8299999999999,1,1.0154637401241211,1,56.0,A,E21,0,20,1,3,,64000.0,Sales,High School,152000,Liberal,,,51.43,2,11,3,.00,.00,.00,.00,14.45,.00,.00,34.99,1.99
185331969,4040.7399999999998,1,2.7684704069030133,1,52.0,B,J36,1,45,1,4,1,22000.0,Other,High School,52000,,,,36.55,2,5,3,.00,22.99,4.57,.00,.00,.00,.00,.00,8.99
185099016,2393.4200000000001,1,1.2003625698207772,1,54.0,B,J34,1,28,1,3,,72000.0,Management,High School,171000,Conservative,1,,418.95,6,20,9,.00,67.97,221.67,19.96,15.38,.00,79.99,7.99,5.99
185145269,2474.4000000000001,1,3.9221160713290728,1,65.0,B,L42,0,32,0,4,0,28000.0,Other,High School,66000,,,,3.00,1,2,1,.00,.00,.00,.00,.00,.00,.00,.00,3.00
185266636,1109.3,1,3.6785623643785317,1,52.0,A,E21,0,8,1,4,0,43000.0,Other,High School,103000,Liberal,,,213.94,2,6,2,.00,83.95,.00,.00,.00,.00,.00,129.99,.00
185040606,266.20999999999998,1,2.96732093236704,1,64.0,B,J36,0,25,1,4,,41000.0,Other,Some College,98000,,1,,132.91,3,39,7,.00,5.98,12.98,17.45,.00,9.99,24.99,23.76,37.76
184962277,3892.2800000000002,1,0.95642425255197316,1,26.0,U,U01,0,2,0,,,45000.0,Other,,107000,Liberal,,,196.57,3,18,2,.00,193.86,.00,.00,.00,.00,.00,.00,2.71
185275551,459.66000000000003,1,4.7088369642513221,1,26.0,U,U01,0,,1,,,24000.0,Other,,56000,,1,,87.02,2,19,3,.00,.00,15.98,.00,.00,.00,32.99,.00,38.05
184972538,1914.6600000000001,0,2.3025472177157016,0,62.0,A,I30,1,1,1,5,1,30000.0,Professional,Some College,71000,Conservative,,,206.99,4,11,7,.00,6.99,9.99,10.38,.00,9.99,164.86,4.78,.00
185128638,838.73000000000002,0,3.1937062229634998,1,59.0,U,U01,1,,0,,,36000.0,,High School,86000,,,,17.96,1,4,1,.00,.00,.00,.00,.00,.00,.00,.00,17.96
185040987,297.5,0,2.3891239701822666,1,50.0,G,S68,0,12,1,5,1,29000.0,Blue Collar,High School,70000,,,,47.31,1,7,4,.00,9.99,3.99,.00,.00,.00,.00,14.99,18.34
185238076,0.0,0,3.0495115149202361,1,65.0,U,U01,,,0,,,45900.0,Professional,,,,0,,50.96,1,4,2,.00,.00,.00,47.97,2.99,.00,.00,.00,.00
157119144,465.87,0,2.0991985773024378,1,53.0,D,C14,1,31,1,5,1,40000.0,Other,Bachelors Degree,96000,Liberal,,,120.97,1,4,3,.00,.00,112.98,7.99,.00,.00,.00,.00,.00
185041019,1365.1500000000001,1,1.9771430836399764,1,70.0,D,I31,1,6,1,6,2,35000.0,Management,Some College,84000,Liberal,1,,118.07,4,18,4,.00,3.44,58.43,.00,15.96,.00,.00,.00,40.24
184923777,330.57999999999998,0,6.0288126123801016,0,48.0,A,M44,1,6,1,4,2,42000.0,Management,Some College,100000,Liberal,1,,55.92,1,7,2,.00,43.46,.00,.00,.00,.00,.00,.00,12.46
185342352,1256.5799999999999,1,2.4166927015173636,0,71.0,B,Q62,0,8,0,1,,62000.0,Professional,High School,148000,,1,,177.19,5,50,6,60.79,38.98,.00,.00,11.96,27.46,.00,.00,38.00
185353212,283.06999999999999,1,4.0911210124345985,0,58.0,U,U01,,,0,,,39100.0,,,,,0,,48.01,3,9,5,7.98,.00,3.87,21.99,.00,.00,9.99,.00,4.18
185191434,2496.8299999999999,0,6.3772881390593481,1,42.0,A,N47,1,17,1,2,,42000.0,Management,Less than High School,101000,,1,,52.99,1,3,2,.00,47.99,.00,.00,.00,5.00,.00,.00,.00
185266641,2511.46,1,3.2725444274264128,1,32.0,C,F23,1,1,1,2,1,61300.0,Sales,Bachelors Degree,,,0,,33.99,1,1,1,.00,33.99,.00,.00,.00,.00,.00,.00,.00
184933731,817.40999999999997,0,4.5851572211479228,1,41.0,U,U01,0,2,1,,,45000.0,Office Administration,High School,107000,,,,6.29,1,1,1,.00,.00,.00,6.29,.00,.00,.00,.00,.00
184962274,315.18000000000001,1,4.1472780954153476,1,68.0,B,C11,1,14,1,5,,85000.0,Blue Collar,Some College,203000,Conservative,,,121.12,3,21,5,23.96,3.99,2.99,.00,.00,.00,.00,49.98,40.20
185342057,830.70000000000005,0,3.1209673598329832,1,70.0,G,N48,1,6,1,3,,35280.0,Sales,High School,84000,,1,,161.78,1,3,2,.00,.00,.00,161.78,.00,.00,.00,.00,.00
185040958,9346.8199999999997,0,2.1354694378891552,0,25.0,D,E20,1,8,1,4,,63000.0,Other,Some College,149000,Liberal,,,122.94,1,6,2,.00,94.95,.00,.00,.00,27.99,.00,.00,.00
184901002,3652.9099999999999,1,2.9845604671580137,1,78.0,B,J36,0,8,1,1,,45900.0,Sales,Some College,,,0,,163.27,4,27,7,.00,36.98,.00,37.26,9.98,6.98,44.99,.00,27.08
141666910,3079.71,1,5.273867176187629,0,60.0,B,D16,0,8,1,6,1,37000.0,Management,Some College,87000,,,,109.49,2,23,4,31.96,.00,.00,28.90,18.97,.00,.00,.00,29.66
184972395,406.62,0,2.2226577633166187,1,32.0,U,U01,1,2,1,,,58100.0,,,,,0,,4.98,1,2,1,.00,.00,.00,.00,.00,.00,.00,.00,4.98
142231935,1201.0699999999999,0,2.4192012192910637,1,21.0,A,M44,1,3,1,5,,47000.0,Other,Some College,112000,,1,,17.88,3,1,1,.00,.00,.00,.00,.00,.00,.00,17.88,.00
185070201,3055.52,0,12.035823944268316,0,68.0,A,J35,1,6,1,2,,50000.0,Retired,Some College,118000,,,,47.81,1,9,4,21.78,.00,.00,.00,15.29,.00,.00,.00,10.74
184972782,771.80999999999995,0,14.41915612531106,1,67.0,B,Q64,0,6,1,3,,33000.0,Professional,Some College,78000,Conservative,,,6.98,1,2,2,.00,.00,5.99,.00,.00,.00,.00,.00,.99
185200703,6384.6400000000003,0,8.3622546413385965,1,36.0,G,M45,1,5,0,1,,58000.0,Blue Collar,Some College,138000,,,,18.16,1,4,1,.00,.00,.00,.00,18.16,.00,.00,.00,.00
185275579,6005.3800000000001,1,18.104269095523652,1,46.0,A,I30,1,38,1,5,3,42000.0,Blue Collar,High School,101000,,,,182.96,3,16,5,47.96,33.45,.00,.00,.00,.00,89.99,.00,11.56
185275494,1147.9100000000001,1,11.359873992954887,1,31.0,A,M44,1,2,1,3,2,55000.0,Blue Collar,High School,130000,Liberal,,,9.23,2,3,2,.00,.00,.00,6.24,2.99,.00,.00,.00,.00
184798895,3754.1700000000001,0,15.11991836991804,1,64.0,C,D15,1,6,1,2,6,142000.0,Sales,High School,337000,,,,63.97,1,3,2,61.98,.00,.00,.00,.00,.00,1.99,.00,.00
184933662,619.73000000000002,0,12.478384463384002,0,56.0,C,A04,1,17,1,7,1,100000.0,Office Administration,Bachelors Degree,237000,Conservative,,,59.99,1,1,1,.00,.00,.00,.00,.00,.00,59.99,.00,.00
184933640,1921.05,1,10.568479862402217,1,60.0,A,E21,0,25,1,3,,91000.0,Blue Collar,High School,216000,Conservative,,,100.19,4,10,5,.00,16.98,.00,19.99,.00,.00,39.99,9.99,13.24
184879618,1139.5999999999999,0,10.312640798674522,1,44.0,C,D15,1,9,1,2,,41000.0,Technical,Graduate Degree,97000,Conservative,,,75.97,1,3,2,.00,.00,.00,.00,.00,.00,49.99,25.98,.00
184962379,587.79999999999995,1,14.067256154254997,1,61.0,A,I30,1,32,1,5,1,56000.0,Professional,High School,133000,Conservative,,,41.45,4,5,4,.00,11.99,.00,8.99,17.98,.00,.00,.00,2.49
185099537,493.48000000000002,1,11.29589300264689,1,44.0,U,U01,0,15,1,,,76000.0,Blue Collar,,180000,Liberal,,,8.17,1,2,2,.00,.00,.00,.00,.00,4.88,.00,.00,3.29
184901048,3390.0300000000002,0,15.852515380197636,1,33.0,A,E21,1,25,1,5,,133000.0,Management,High School,317000,Conservative,,,101.71,1,9,4,.00,21.99,.00,.00,10.74,.00,49.99,18.99,.00
185157419,1642.5999999999999,0,14.889422323485043,0,29.0,A,E21,0,8,1,4,,38000.0,Professional,Bachelors Degree,91000,Liberal,,,132.95,3,5,2,.00,.00,.00,70.97,.00,.00,.00,61.98,.00
184879524,4757.25,1,15.227831764863847,1,51.0,G,H27,0,8,1,3,,93000.0,Professional,Some College,222000,Conservative,,,565.02,8,47,14,50.59,195.30,15.36,60.59,83.97,4.33,131.92,.00,22.96
184924011,202.97,0,16.17115507531912,1,37.0,C,D15,1,7,1,3,1,55000.0,Blue Collar,Some College,132000,,,,98.98,2,11,5,.00,29.99,.00,.00,5.99,.00,9.88,44.95,8.17
185099307,19.690000000000001,0,9.590622697579839,0,,U,U01,,5,1,,,15000.0,Other,,36000,,,,85.89,1,59,4,12.36,40.87,.00,.00,1.79,.00,.00,.00,30.87
117596202,2759.0300000000002,1,11.677598002692278,0,44.0,C,D15,0,23,1,4,4,87000.0,Other,Some College,207000,Conservative,1,,298.96,5,31,9,27.97,25.98,84.98,105.93,7.98,29.98,.00,.00,16.14
184841784,1248.5599999999999,1,14.148400550730683,1,32.0,A,I30,1,22,1,4,2,67000.0,Blue Collar,High School,159000,Conservative,1,,139.80,4,40,4,14.49,.00,11.98,.00,59.09,.00,.00,.00,54.24
184933625,3636.73,0,21.273782846591526,1,23.0,A,J35,1,25,1,4,,54000.0,Farmer,Some College,129000,Liberal,,,15.88,1,1,1,.00,.00,.00,.00,.00,.00,.00,15.88,.00
185275396,2452.48,1,14.059407287524644,1,73.0,G,C12,0,9,1,1,,77000.0,Retired,High School,183000,Conservative,,,305.24,2,36,9,26.87,30.17,27.13,77.32,19.83,53.95,.00,69.97,.00
185275624,13961.68,1,10.242812372975941,1,32.0,A,I30,0,37,1,7,,60700.0,Sales,High School,,,0,,485.32,5,42,9,88.79,70.97,14.56,178.44,.00,15.99,.00,109.70,6.87
185099074,414.5,0,16.78895930871214,1,51.0,A,J35,1,0,1,3,0,44000.0,Other,High School,104000,,1,,36.77,1,3,2,.00,32.99,.00,.00,.00,.00,.00,.00,3.78
185191753,236.84,1,16.796808575643205,1,52.0,A,E21,0,20,1,4,,53000.0,Office Administration,Some College,126000,Conservative,,,57.36,2,10,3,.00,18.41,.00,19.47,19.48,.00,.00,.00,.00
185200504,3428.27,1,12.592768637310259,0,44.0,D,I31,0,11,1,6,1,47000.0,Office Administration,Some College,112000,Conservative,,,280.73,2,15,4,.00,60.00,.00,161.49,.00,.00,.00,54.46,4.78
184732636,2174.3099999999999,0,21.187809385921177,0,60.0,U,U01,0,6,1,,,72000.0,Professional,Bachelors Degree,171000,Conservative,1,,30.66,1,4,2,.00,.00,.00,.00,.00,.00,16.99,.00,13.67
185191349,1208.54,0,14.46742419581807,1,73.0,B,J34,1,7,1,3,,114000.0,Technical,Bachelors Degree,271000,Conservative,1,,8.57,1,3,2,4.99,.00,.00,.00,.00,.00,.00,.00,3.58
184868329,3923.0900000000001,1,14.511369628108699,1,41.0,A,I30,0,43,1,3,,178000.0,Professional,High School,423000,Liberal,,,451.95,4,36,7,16.97,153.96,.00,159.16,.00,14.99,.00,101.88,4.99
185085275,799.90999999999997,1,12.595329024208358,0,33.0,U,U01,0,3,1,,,34000.0,Other,,81000,Conservative,,,94.34,3,8,3,.00,58.69,.00,.00,.00,.00,.00,34.99,.66
184879597,4840.5299999999997,0,13.004946708965404,1,62.0,A,E21,1,50,1,2,,58000.0,Blue Collar,Some College,137000,Conservative,,,156.21,1,16,5,.00,.00,54.99,6.99,.00,3.98,49.99,.00,40.26
185191565,2208.27,1,20.853080351736715,1,64.0,A,I30,1,9,1,4,,48200.0,Blue Collar,High School,,,0,1,407.05,5,53,9,59.83,82.95,23.96,14.99,52.94,14.56,103.76,38.96,15.10
184933738,1563.3900000000001,1,21.494648280152919,1,39.0,A,J35,1,12,1,2,,74000.0,Other,Graduate Degree,175000,Conservative,,,826.52,9,45,7,.00,.00,621.95,148.27,.00,4.49,42.74,.00,9.07
184985770,511.25,0,21.95277518096815,1,32.0,E,O51,1,2,0,2,,14000.0,Other,Graduate Degree,34000,,,,79.03,2,8,4,.00,48.97,.00,7.98,.00,.00,.00,19.99,2.09
184933645,3143.2199999999998,0,8.618433834215864,1,73.0,B,J36,0,25,1,3,,50000.0,Retired,Some College,119000,Liberal,,,92.92,2,20,5,3.98,.00,.00,.00,23.97,32.99,31.98,.00,.00
185200727,9477.3600000000006,1,6.7359310189745054,1,52.0,G,H27,1,0,1,1,,82000.0,Technical,Bachelors Degree,195000,Liberal,,,361.17,3,38,7,.00,.00,39.99,266.74,.00,23.47,14.99,15.98,.00
184783830,6544.2399999999998,1,4.8900563602033307,1,53.0,A,I30,0,18,1,5,1,85000.0,Other,Some College,202000,Conservative,1,,66.43,3,7,3,.00,.00,22.17,14.27,.00,.00,29.99,.00,.00
184783864,5989.75,0,5.047000807068275,0,26.0,A,E21,0,29,1,6,,88000.0,Professional,Graduate Degree,210000,Conservative,1,,62.75,2,4,2,.00,.00,.00,12.99,.00,.00,.00,49.76,.00
184783627,2207.3099999999999,0,6.9463992308518456,1,55.0,A,I30,1,31,1,5,2,41000.0,Blue Collar,Some College,97000,Conservative,,,87.96,2,4,3,.00,5.49,.00,.00,.00,5.99,76.48,.00,.00
184972662,4079.9200000000001,0,8.3822268807607365,1,35.0,A,I30,1,7,1,3,,80000.0,Management,Some College,191000,,,,382.67,5,23,9,4.95,35.48,28.99,.00,4.59,6.49,302.17,.00,.00
163165674,4543.7799999999997,1,7.0006368840194328,1,44.0,C,D15,1,6,1,3,1,66000.0,Management,Less than High School,157000,Conservative,1,,198.94,5,22,9,.00,81.98,11.14,2.99,9.99,44.97,22.32,7.99,17.56
185041190,6735.8000000000002,1,6.6749187789822884,1,34.0,A,I30,1,59,1,3,,196000.0,Other,Less than High School,467000,Conservative,,,164.03,2,7,4,.00,.00,.00,94.16,.00,.00,69.87,.00,.00
184923872,3808.4000000000001,0,12.127121648332828,1,59.0,A,E21,1,9,1,5,,45000.0,Professional,Bachelors Degree,108000,Liberal,,,624.61,1,6,1,.00,.00,.00,.00,.00,.00,.00,624.61,.00
185145326,2895.9400000000001,0,6.8303168656373705,1,72.0,A,I30,1,16,1,2,,17000.0,Blue Collar,High School,40000,,,,74.56,2,4,3,.00,.00,3.59,.00,14.99,.00,.00,55.98,.00
184933765,0.0,0,6.4942090462949214,1,59.0,A,N46,0,5,1,1,,41000.0,Other,High School,96000,Liberal,,,1.49,1,1,1,.00,.00,1.49,.00,.00,.00,.00,.00,.00
184783561,4522.4799999999996,1,6.2982491130511953,0,75.0,A,N46,1,7,1,3,3,64000.0,Office Administration,High School,153000,Liberal,1,,189.57,8,35,8,50.89,35.09,.00,26.26,32.88,12.99,.00,14.99,16.47
177252076,1425.9400000000001,1,15.975056303795126,0,38.0,A,M44,1,5,1,3,0,113000.0,Professional,Bachelors Degree,270000,,,,853.36,4,45,10,10.99,.00,3.98,235.02,31.99,177.94,24.99,368.45,.00
118614807,4437.1999999999998,1,13.198277525508939,1,36.0,A,M44,1,9,1,3,1,55000.0,Other,Graduate Degree,131000,Liberal,,,360.11,2,36,6,.00,108.00,75.90,94.08,59.99,.00,.00,.00,22.14
185331896,238.65000000000001,0,14.017794610782364,1,28.0,C,F23,1,5,0,2,3,43000.0,Sales,High School,102000,Conservative,,,12.98,1,2,2,.00,.00,3.99,.00,8.99,.00,.00,.00,.00
185266711,448.94,1,17.486715619291495,0,34.0,U,U01,1,,0,,,60000.0,Other,,143000,,,,96.26,1,16,4,26.53,65.55,.00,.00,.00,.00,.00,.00,4.18
92983307,0.0,0,235.55205934765002,1,64.0,A,E21,0,8,1,2,,87000.0,Professional,Some College,208000,Liberal,,,102.42,3,9,4,.00,.00,.00,6.48,.00,.00,91.97,.00,3.97
184358630,0.0,1,188.48062965165769,1,55.0,B,L42,0,7,1,1,,78000.0,Management,Bachelors Degree,186000,Liberal,,,11.93,1,4,1,.00,.00,.00,.00,.00,.00,.00,.00,11.93
138654176,0.0,1,235.72273914954488,1,44.0,C,B08,1,8,1,2,6,60000.0,Other,Bachelors Degree,144000,Liberal,,,99.14,3,16,4,.00,.00,.00,9.99,.00,.00,56.18,.00,32.97
185191326,113.58,0,3.4572553812799121,0,34.0,U,U01,0,2,1,,,55000.0,Professional,,131000,Liberal,,,5.15,1,2,1,.00,.00,.00,.00,.00,.00,.00,.00,5.15
185128750,1281.3099999999999,1,7.1709221748704781,0,80.0,B,J34,1,59,1,2,,47000.0,Retired,High School,112000,Conservative,1,,137.18,5,35,7,9.78,.00,.00,2.99,9.99,6.99,8.49,2.79,96.15
185157334,694.67999999999995,1,4.8179112431772255,0,80.0,A,J35,1,16,1,2,,55000.0,Retired,High School,132000,,,1,63.69,3,11,5,19.95,.00,26.98,.00,.00,9.99,.00,.79,5.98
184732602,2767.6599999999999,1,5.3182438617033148,1,47.0,C,A04,1,9,1,3,1,68000.0,Office Administration,High School,163000,Conservative,,,392.84,4,18,10,.00,3.14,.00,7.28,2.97,.00,356.00,4.89,18.56
184985544,1534.01,1,7.0781049542998966,1,52.0,C,A04,1,5,1,2,,73000.0,Other,High School,174000,Conservative,1,,16.08,2,12,3,.00,3.56,.00,.00,.00,2.08,.00,.00,10.44
184985782,1367.6600000000001,0,3.896891443889992,0,67.0,A,E21,1,28,1,4,,133000.0,Office Administration,High School,317000,,,,15.47,1,2,1,.00,.00,15.47,.00,.00,.00,.00,.00,.00
185145350,80.260000000000005,0,4.2810618478997675,0,32.0,G,R66,0,2,0,1,,21000.0,Technical,Some College,50000,,,,18.03,1,2,2,.00,.00,.00,.00,6.79,.00,.00,11.24,.00
185041170,326.38,1,3.5323065993501976,0,40.0,D,I31,0,4,1,2,2,27000.0,Other,Some College,65000,Conservative,1,,63.83,2,11,6,5.98,6.99,.00,.00,.00,4.49,32.99,.00,13.38
184972617,1100.7,0,3.6421671956519694,1,74.0,B,J34,1,9,1,3,,61300.0,Professional,High School,,,0,,75.97,1,3,1,.00,.00,.00,.00,.00,.00,75.97,.00,.00
185353436,173.36000000000001,1,1.0172397864505811,1,54.0,G,O55,1,2,0,2,1,63000.0,Blue Collar,Some College,151000,Conservative,,,42.97,1,3,1,.00,.00,.00,.00,.00,.00,.00,42.97,.00
185322257,0.0,1,20.3352851353924,0,74.0,U,U01,1,3,1,,,44000.0,,,105000,Liberal,,,47.80,1,16,5,.00,.00,12.87,4.20,4.79,.00,12.88,.00,13.06
185331968,318.04000000000002,1,16.227496549059978,1,66.0,A,I30,1,45,1,4,1,29000.0,Technical,Bachelors Degree,69000,Conservative,,,183.08,2,12,4,.00,.00,43.94,120.15,.00,.00,.00,18.99,.00
184783456,819.14999999999998,0,13.740071225732084,1,67.0,B,J34,1,6,1,4,,63000.0,Military,Less than High School,149000,Liberal,,,111.52,2,24,6,.00,19.73,19.99,.00,.00,.00,47.16,.00,24.64
184783750,1903.01,0,15.237923467192068,1,44.0,G,N48,1,1,1,3,,42000.0,Blue Collar,Less than High School,101000,,,,185.96,3,4,3,.00,18.98,.00,.00,.00,.00,6.99,159.99,.00
184783566,5839.8699999999999,1,12.149189908687475,1,28.0,G,H27,1,2,1,4,0,50000.0,Management,Some College,118000,,,,754.03,8,34,8,17.96,83.95,12.97,570.69,.00,.00,39.99,19.99,8.48
184783181,1213.03,0,13.974815624432177,1,41.0,G,H27,1,14,1,5,,27000.0,Sales,Some College,65000,Conservative,1,,70.99,1,59,6,.00,32.49,3.98,9.99,11.37,8.17,.00,.00,4.99
185128719,320.76999999999998,0,8.713796614879044,1,65.0,A,I30,0,10,1,2,1,75000.0,Professional,High School,178000,Liberal,1,,35.32,1,6,4,.00,12.99,.00,10.29,.00,.00,.00,9.99,2.05
185331957,419.98000000000002,0,6.5797560960337984,1,66.0,C,B08,0,6,1,3,2,45000.0,Technical,Bachelors Degree,106000,,1,,94.58,1,4,2,2.09,.00,.00,.00,.00,.00,92.49,.00,.00
23005046,0.0,1,179.00582225812417,1,65.0,D,C14,1,30,1,4,1,85000.0,Blue Collar,Bachelors Degree,202000,Conservative,1,,16.85,1,3,2,.00,.00,.00,.00,.00,.00,16.85,.00,.00
138881724,0.0,1,264.37792213484948,1,45.0,C,D15,1,6,1,2,,118000.0,Military,Less than High School,282000,Conservative,,,42.07,1,4,2,.00,.00,.00,.00,.00,39.98,.00,.00,2.09
77422346,0.0,0,348.39804855814054,1,78.0,E,F22,1,4,1,2,1,65000.0,Blue Collar,High School,154000,Liberal,,,11.69,1,1,1,.00,.00,.00,.00,11.69,.00,.00,.00,.00
185085256,199.11000000000001,1,25.003668568982107,1,37.0,C,A04,1,8,1,3,,144000.0,Professional,Some College,342000,,,,151.50,3,22,5,11.96,.00,8.11,.00,.00,7.99,97.18,.00,26.26
146130392,0.0,1,27.895539858058626,1,67.0,B,J34,1,6,1,3,,24000.0,Blue Collar,High School,57000,Conservative,1,,84.20,1,14,4,.00,.00,42.09,.00,7.12,.00,34.99,.00,.00
185275356,0.0,1,22.314039729033357,0,80.0,U,U01,1,7,1,,,55300.0,,,,,0,1,527.21,2,24,4,.00,.00,512.44,.00,.00,.00,.00,.00,14.77
184841497,1049.6099999999999,0,8.4437608286662211,1,91.0,B,J34,1,59,1,5,,42000.0,Office Administration,High School,101000,Liberal,1,,73.73,1,7,3,28.76,.00,.00,.00,.00,.00,7.99,36.98,.00
185040560,697.75,0,4.9318271243633554,0,66.0,C,D15,1,29,1,3,1,73000.0,Office Administration,High School,174000,,1,1,33.96,2,4,2,.00,24.99,8.97,.00,.00,.00,.00,.00,.00
185144982,1996.4400000000001,0,11.127758133625377,1,51.0,C,D15,1,3,1,2,,53000.0,Blue Collar,High School,125000,,,,38.67,2,3,3,.00,29.99,.00,.00,.00,5.29,.00,.00,3.39
185191417,30.969999999999999,0,3.3297858847657387,1,65.0,B,J36,1,5,1,2,,53000.0,Blue Collar,Some College,126000,Liberal,,,51.98,1,2,2,.00,.00,.00,.00,.00,.00,51.98,.00,.00
185099159,324.57999999999998,0,2.93366605269369,0,63.0,B,L42,1,0,0,1,,68000.0,Office Administration,High School,163000,Liberal,1,,45.12,2,9,3,.00,.00,.00,.00,11.58,.00,21.99,.00,11.55
184833471,1499.8099999999999,1,5.6837651426914109,1,27.0,G,S68,0,2,1,1,,89000.0,Blue Collar,Less than High School,213000,,1,,246.78,4,13,7,9.99,.00,.00,46.07,.00,9.78,168.96,.00,11.98
185332024,1174.72,1,5.0016688751596554,1,67.0,A,L43,0,9,1,7,1,41000.0,Retired,High School,97000,Liberal,1,,46.98,1,2,2,.00,.00,6.99,.00,.00,.00,39.99,.00,.00
184818900,1668.78,0,3.8546853283235945,0,73.0,U,U01,1,5,1,,,66000.0,,High School,156000,Conservative,,,90.41,3,9,5,.00,.00,13.48,1.99,.00,.00,69.98,1.38,3.58
185353171,661.38999999999999,1,3.9831766103106951,1,66.0,B,J34,1,10,1,2,,52000.0,Self Employed,High School,123000,,,,15.96,1,4,1,15.96,.00,.00,.00,.00,.00,.00,.00,.00
185322260,1718.46,1,6.4115919218932484,1,44.0,A,I30,0,19,1,4,1,61000.0,Office Administration,High School,146000,,,1,651.63,7,27,5,.00,.00,.00,.00,.00,13.99,256.94,371.71,8.99
184985655,1268.28,0,1.4417642838086291,1,52.0,B,J34,0,48,1,5,,56000.0,Retired,High School,133000,,1,,360.91,3,21,3,.00,.00,350.92,.00,.00,.00,.00,9.99,.00
185191410,3087.3699999999999,1,3.3862229526088079,1,25.0,U,U01,0,5,1,,,21000.0,Other,,51000,,1,,82.09,2,20,7,.00,26.99,.00,7.99,6.49,9.99,6.99,4.49,19.15
185041014,486.42000000000002,0,5.0314915870153039,1,26.0,A,M44,0,32,1,7,1,27000.0,Office Administration,Some College,64000,Liberal,1,,20.97,1,3,2,.00,17.98,.00,.00,.00,2.99,.00,.00,.00
175029731,25.489999999999998,1,4.1962800454277804,0,56.0,A,L43,1,7,1,3,,29000.0,Sales,High School,68000,,,,66.76,1,4,3,.00,.00,.00,24.98,.00,.00,39.99,.00,1.79
185145276,4812.6499999999996,1,11.809132921746425,0,62.0,D,C14,1,37,1,4,1,233000.0,Professional,Graduate Degree,,,1,,167.28,2,14,5,.00,.00,.00,17.98,.00,.00,75.96,67.97,5.37
185191513,1606.28,1,9.3759360606470317,1,45.0,C,D15,1,6,1,3,3,63000.0,Sales,High School,150000,Liberal,,,39.15,2,6,2,37.26,.00,.00,1.89,.00,.00,.00,.00,.00
185191400,18043.650000000001,1,11.179680512546071,1,34.0,A,I30,0,25,1,7,,25000.0,Retired,High School,59000,Conservative,,,962.86,8,67,9,.00,185.41,19.99,.00,145.46,.00,452.83,2.99,156.18
184841700,2562.8699999999999,0,12.151903507287884,1,36.0,A,I30,1,11,1,2,1,74000.0,Management,Bachelors Degree,175000,Liberal,,,348.35,4,13,4,.00,.00,.00,.00,.00,.00,30.00,304.90,13.45
185145007,11883.469999999999,1,8.061400996787631,0,48.0,C,D15,1,28,1,5,3,60000.0,Other,Some College,142000,Conservative,,,428.21,7,126,6,.00,27.47,54.41,301.59,23.96,.00,.00,.00,20.78
184985840,1835.6600000000001,0,9.7506875716994958,0,52.0,A,E21,0,16,0,2,,85000.0,Management,Graduate Degree,202000,,,1,51.41,1,11,2,.00,.00,.00,.00,.00,.00,23.99,.00,27.42
185256155,404.33999999999997,1,28.773504745322878,0,64.0,B,J36,1,6,1,2,,107000.0,Other,Some College,255000,,,,210.23,2,19,6,11.28,9.99,.00,8.57,.00,.00,161.97,.00,18.42
185275592,527.97000000000003,1,13.509430313484444,0,73.0,U,U01,1,,1,,,70000.0,Student,High School,166000,,,,21.77,1,3,3,.00,.00,.00,20.98,.00,.00,.00,.00,.79
